data,b_low,b_up,g_low,g_up
"b,g",1.1734375,1.17421875,0.98828125,0.9890625000000001,1
"b,g",1.1734375,1.17421875,0.9890625000000001,0.9898437500000001,1
"b,g",1.1703125,1.17109375,0.99140625,0.9921875,1
"b,g",1.171875,1.17265625,0.9890625000000001,0.9898437500000001,1
"b,g",1.16875,1.16953125,0.98828125,0.9890625000000001,1
"b,g",1.1703125,1.17109375,0.9859375,0.9867187500000001,1
"b,g",1.16875,1.16953125,0.99140625,0.9921875,1
"b,g",1.16875,1.16953125,0.99296875,0.99375,1
"b,g",1.1671875,1.16796875,0.9781249999999999,0.9789062499999999,1
"b,g",1.1734375,1.17421875,0.98125,0.9820312499999999,1
"b,g",1.1734375,1.17421875,0.9859375,0.9867187500000001,1
"b,g",1.16875,1.16953125,0.9859375,0.9867187500000001,1
"b,g",1.1671875,1.16796875,0.9796874999999999,0.98046875,1
"b,g",1.165625,1.16640625,0.9796874999999999,0.98046875,1
"b,g",1.16875,1.16953125,0.984375,0.98515625,1
"b,g",1.1734375,1.17421875,0.9828125,0.98359375,1
"b,g",1.165625,1.16640625,0.9781249999999999,0.9789062499999999,1
"b,g",1.16875,1.16953125,0.98125,0.9820312499999999,1
"b,g",1.171875,1.17265625,0.9828125,0.98359375,1
"b,g",1.171875,1.17265625,0.98125,0.9820312499999999,1
"b,g",1.16875,1.16953125,0.9828125,0.98359375,1
"b,g",1.1703125,1.17109375,0.9828125,0.98359375,1
"b,g",1.1703125,1.17109375,0.98125,0.9820312499999999,1
"b,g",1.1625,1.16328125,0.975,0.97578125,1
"b,g",1.171875,1.17265625,0.99296875,0.99375,1
"b,g",1.1640625,1.16484375,0.9765625,0.97734375,1
"b,g",1.1734375,1.17421875,0.99140625,0.9921875,1
"b,g",1.1625,1.16328125,0.9765625,0.97734375,1
"b,g",1.1734375,1.17421875,0.99296875,0.99375,1
"b,g",1.171875,1.17265625,0.99140625,0.9921875,1
"b,g",1.1640625,1.16484375,0.975,0.97578125,1
"b,g",1.1640625,1.16484375,0.9781249999999999,0.9789062499999999,1
"b,g",1.1640625,1.16484375,0.9796874999999999,0.98046875,1
"b,g",1.1671875,1.16796875,0.9765625,0.97734375,1
"b,g",1.1671875,1.16796875,0.975,0.97578125,1
"b,g",1.165625,1.16640625,0.9765625,0.97734375,1
"b,g",1.1625,1.16328125,0.9781249999999999,0.9789062499999999,1
"b,g",1.165625,1.16640625,0.975,0.97578125,1
"b,g",1.1625,1.16328125,0.9796874999999999,0.98046875,1
"b,g",1.1671875,1.16796875,0.99296875,0.99375,1
"b,g",1.1734375,1.17421875,0.9781249999999999,0.9789062499999999,1
"b,g",1.1734375,1.17421875,0.9796874999999999,0.98046875,1
"b,g",1.171875,1.17265625,0.9781249999999999,0.9789062499999999,1
"b,g",1.171875,1.17265625,0.9796874999999999,0.98046875,1
"b,g",1.165625,1.16640625,0.99140625,0.9921875,1
"b,g",1.1671875,1.16796875,0.99140625,0.9921875,1
"b,g",1.165625,1.16640625,0.99296875,0.99375,1
"b,g",1.1734375,1.17421875,0.975,0.97578125,1
"b,g",1.165625,1.16640625,0.98828125,0.9890625000000001,1
"b,g",1.1625,1.16328125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1703125,1.17109375,0.9765625,0.97734375,1
"b,g",1.16875,1.16953125,0.975,0.97578125,1
"b,g",1.171875,1.17265625,0.975,0.97578125,1
"b,g",1.1734375,1.17421875,0.9765625,0.97734375,1
"b,g",1.165625,1.16640625,0.9890625000000001,0.9898437500000001,1
"b,g",1.171875,1.17265625,0.9765625,0.97734375,1
"b,g",1.1703125,1.17109375,0.975,0.97578125,1
"b,g",1.1640625,1.16484375,0.98828125,0.9890625000000001,1
"b,g",1.16875,1.16953125,0.9765625,0.97734375,1
"b,g",1.1625,1.16328125,0.98828125,0.9890625000000001,1
"b,g",1.1640625,1.16484375,0.9890625000000001,0.9898437500000001,1
"b,g",1.1671875,1.16796875,0.9890625000000001,0.9898437500000001,1
"b,g",1.1671875,1.16796875,0.98828125,0.9890625000000001,1
"b,g",1.1625,1.16328125,0.99140625,0.9921875,1
"b,g",1.1640625,1.16484375,0.99140625,0.9921875,1
"b,g",1.1640625,1.16484375,0.99296875,0.99375,1
"b,g",1.1625,1.16328125,0.99296875,0.99375,1
"b,g",1.16875,1.16953125,0.9781249999999999,0.9789062499999999,1
"b,g",1.16875,1.16953125,0.9796874999999999,0.98046875,1
"b,g",1.1703125,1.17109375,0.9796874999999999,0.98046875,1
"b,g",1.1703125,1.17109375,0.9781249999999999,0.9789062499999999,1
"b,g",0.8406250000000002,0.8414062500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8421875000000001,0.84296875,0.9921875,0.99296875,1
"b,g",0.8421875000000001,0.84296875,0.9890625000000001,0.9898437500000001,1
"b,g",0.8375000000000001,0.8382812500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8421875000000001,0.84296875,0.98828125,0.9890625000000001,1
"b,g",0.8406250000000002,0.8414062500000001,0.9921875,0.99296875,1
"b,g",0.8421875000000001,0.84296875,0.99140625,0.9921875,1
"b,g",0.8375000000000001,0.8382812500000001,0.99140625,0.9921875,1
"b,g",0.8406250000000002,0.8414062500000001,0.99140625,0.9921875,1
"b,g",0.8390625000000002,0.8398437500000002,0.9890625000000001,0.9898437500000001,1
"b,g",0.8390625000000002,0.8398437500000002,0.99140625,0.9921875,1
"b,g",0.8390625000000002,0.8398437500000002,0.98828125,0.9890625000000001,1
"b,g",0.8375000000000001,0.8382812500000001,0.9921875,0.99296875,1
"b,g",0.8375000000000001,0.8382812500000001,0.98828125,0.9890625000000001,1
"b,g",0.8406250000000002,0.8414062500000001,0.98828125,0.9890625000000001,1
"b,g",0.8390625000000002,0.8398437500000002,0.9921875,0.99296875,1
